,Date,WDIR,WSPD,GSPD,SALINITY..PSU.,DirectValue,Total Rain (mm),Max Temp (??C),Min Temp (??C),Mean Temp (??C),Total Precip (mm)
3916,2013/12/25,205.46,2.03,2.74,29.3,7.87,0,5.2,0,2.6,0
3917,2013/12/26,145.83,6.04,7.14,29.2,7.98,2.8,7,1.6,4.3,2.8
3918,2013/12/27,150.96,5.85,7.17,29.9,8.14,0,8.9,0.5,4.7,0
3919,2013/12/28,258.57,4.53,5.48,29,8.14,2,5.8,-2.1,1.9,2
3920,2013/12/29,158.71,2.89,3.56,29.9,8.18,0,6.1,-0.3,2.9,0
3921,2013/12/30,145.79,5.47,6.3,29.9,8.22,2,7.4,4.7,6.1,2
3922,2013/12/31,164.12,2.34,3.01,29.9,7.95,0,7.7,3,5.4,0
3923,2014/1/1,137.5,3.31,3.93,29.3,8.13,2.6,7,4.4,5.7,2.6
3924,2014/1/2,157.54,7.8,9.36,27.1,8.06,4.9,7,4.3,5.7,4.9
3925,2014/1/3,280.9,8.91,10.82,29.4,7.97,0,5.8,-1.6,2.1,0
3926,2014/1/4,220.86,3.99,5.06,29.3,7.92,2.1,3.8,-4,-0.1,2.1
3927,2014/1/5,230.12,2.11,2.9,29.4,7.9,0,8.8,-1.1,3.9,0
3928,2014/1/6,223.08,1.74,2.75,29.3,7.75,3,3,-1,1,3
3929,2014/1/7,189.12,2.95,3.92,29.2,7.69,0.2,6,0.5,3.3,0.2
3930,2014/1/8,165.96,9.62,11.9,29.4,7.81,3.3,8,2,5,3.3
3931,2014/1/9,169.26,8.43,10.33,29.4,7.72,5.6,6.5,0,3.3,5.6
3932,2014/1/10,147.92,5.67,7.06,29.2,7.81,58.2,9.4,3,6.2,58.2
3933,2014/1/11,178.1,10.37,12.99,28.4,7.93,8.4,7.6,4.2,5.9,8.4
3934,2014/1/12,179,6.93,8.57,29.3,7.98,0,12,1.4,6.7,0
3935,2014/1/13,164.67,2.9,3.64,26.5,8.01,0,14,4,9,0
3936,2014/1/14,179.54,2.01,2.49,27.1,7.74,0,7,1,4,0
3937,2014/1/15,193.21,1.94,2.43,27,7.04,0,8,3.6,5.8,0
3938,2014/1/16,281.58,1.7,2.13,28.8,7.05,0,6.5,5,5.8,0
3939,2014/1/17,132.92,1.6,2.52,29.1,7.13,0,5.2,4,4.6,0
