"","WDIR","GSPD","Salinity","SST","Total_Rain","Mean_Temp","outbreak_count","X","...1","Date","Max_Temp","Min_Temp","Total_Precip","year","epiweek"
"1558",159.5,2.5,26.7,11.24,0,10.8,6,1558,1558,"2007/5/14",18.5,3,0,2007,20
"1559",136.38,1.62,26.4,11.68,0,12.3,6,1559,1559,"2007/5/15",21.5,3,0,2007,20
"1560",135.4,3.86,27.9,11.99,0,11,6,1560,1560,"2007/5/17",17.5,4.5,0,2007,20
"1561",194,3.17,27.9,11.67,4.2,10,6,1561,1561,"2007/5/18",16,4,4.2,2007,20
"1562",174.56,6.62,28.1,12.24,0.4,9.8,2,1562,1562,"2007/5/20",13,6.5,0.4,2007,21
"1563",162,3.85,27.3,12.5,0,9.5,2,1563,1563,"2007/5/21",16,3,0,2007,21
"1564",120.71,2.71,27.3,13.03,0,11,2,1564,1564,"2007/5/22",19,3,0,2007,21
"1565",114.62,2.39,27.6,13.2,0,12.3,2,1565,1565,"2007/5/23",17.5,7,0,2007,21
"1566",212.86,2.56,27.3,12.88,0,13.8,2,1566,1566,"2007/5/24",23,4.5,0,2007,21
"1567",148.06,4.31,26.7,12.97,0,14,2,1567,1567,"2007/5/25",21.5,6.5,0,2007,21
"1568",268.38,4.32,25.1,13.64,0,16.3,2,1568,1568,"2007/5/26",20,12.5,0,2007,21
"1569",314.75,8.22,24.4,14.14,0,12.8,5,1569,1569,"2007/5/27",16,9.5,0,2007,22
"1570",177,5.84,25,14.38,0,10.3,5,1570,1570,"2007/5/28",18,2.5,0,2007,22
"1571",134.55,2.08,26,14.44,0,12.5,5,1571,1571,"2007/5/29",21,4,0,2007,22
"1572",253.56,2.42,25.8,14.36,0,15.5,5,1572,1572,"2007/5/30",25,6,0,2007,22
"1573",201,3.17,25.9,14.31,0,17.3,5,1573,1573,"2007/5/31",26,8.5,0,2007,22
"1574",215.88,2.87,25.9,14.65,0,16.3,5,1574,1574,"2007/6/1",23.5,9,0,2007,22
"1575",268.45,2.58,26.1,14.27,0,17.8,5,1575,1575,"2007/6/2",26,9.5,0,2007,22
"1576",199.59,2.82,26.6,14.77,0,18,3,1576,1576,"2007/6/3",26,10,0,2007,23
"1577",124.63,6.1,27.7,14.96,1.6,17.3,3,1577,1577,"2007/6/4",20.5,14,1.6,2007,23
"1578",177,6.71,26.8,15.05,7.8,14.3,3,1578,1578,"2007/6/5",19,9.5,7.8,2007,23
"1579",324,8.45,27.2,15.06,6.9,12.3,3,1579,1579,"2007/6/6",15,9.5,6.9,2007,23
"1580",137.5,2.85,26.2,15.01,0,13.3,3,1580,1580,"2007/6/7",17,9.5,0,2007,23
"1581",155.13,4.12,26.5,15.12,0,19.1,3,1581,1581,"2007/6/8",NA,NA,NA,2007,23
"1582",127.29,5.49,27.4,15.16,3.6,17.8,3,1582,1582,"2007/6/9",NA,NA,NA,2007,23
"1583",127,9.2,29.1,14.39,6.4,11.5,1,1583,1583,"2007/6/11",14.5,8.5,6.4,2007,24
"1584",129,10.3,28,13.09,0,14,1,1584,1584,"2007/6/13",19,9,0,2007,24
"1585",120.22,5.52,27.6,14.17,0,14,1,1585,1585,"2007/6/14",18,10,0,2007,24
"1586",196.87,3.32,24.1,14.62,0,16.4,1,1586,1586,"2007/6/15",NA,NA,NA,2007,24
"1587",133.9,5.79,23.9,14.71,14.2,15,1,1587,1587,"2007/6/16",NA,NA,NA,2007,24
"1588",217.71,4.91,24.8,14.66,2.7,17.5,2,1588,1588,"2007/6/17",NA,NA,NA,2007,25
"1589",207.67,7.03,23.9,14.65,0,13.8,2,1589,1589,"2007/6/18",16.5,11,0,2007,25
"1590",126.56,9.44,25.9,14.44,0,13.5,2,1590,1590,"2007/6/19",20,7,0,2007,25
"1591",136,6.02,26.3,14.3,0,14.8,2,1591,1591,"2007/6/20",22,7.5,0,2007,25
"1592",156.5,7.23,27.9,14.2,0.6,15.8,2,1592,1592,"2007/6/21",19.5,12,0.6,2007,25
"1593",209.12,7.6,26.6,14.07,0,11.5,2,1593,1593,"2007/6/22",NA,NA,NA,2007,25
"1594",125.2,8.82,27.8,14.24,7.2,16.8,2,1594,1594,"2007/6/23",NA,NA,NA,2007,25
"1595",160,4.53,25,14.32,0,14.3,1,1595,1595,"2007/6/24",NA,NA,NA,2007,26
"1596",107.43,4.26,25.9,14.2,0,11.5,1,1596,1596,"2007/6/25",17,6,0,2007,26
"1597",182.67,2.6,25.9,13.87,0,13.8,1,1597,1597,"2007/6/26",18,9.5,0,2007,26
"1598",238.95,3.32,23.8,14.2,2.6,15.8,1,1598,1598,"2007/6/27",21.5,10,2.6,2007,26
"1599",122.58,4.94,25.5,14.7,9.8,16.3,1,1599,1599,"2007/6/28",20,12.5,9.8,2007,26
"1600",143.5,8.31,26.1,15.03,1,17,1,1600,1600,"2007/6/29",NA,NA,NA,2007,26
"1601",127.8,5.48,26.7,15.17,0.8,14,1,1601,1601,"2007/6/30",NA,NA,NA,2007,26
"1602",188.6,3.72,26.3,15.24,0,10,0,1602,1602,"2007/7/1",NA,NA,NA,2007,27
"1603",132.27,4.82,26.5,16.21,6.6,15.8,0,1603,1603,"2007/7/2",NA,NA,NA,2007,27
"1604",125.18,6.25,26.5,17.17,0,20.3,0,1604,1604,"2007/7/3",33,7.5,0,2007,27
"1605",187.87,3.24,26.3,17.2,0,18,0,1605,1605,"2007/7/4",26.5,9.5,0,2007,27
"1606",259.75,5.36,26.7,16.69,0,18.3,0,1606,1606,"2007/7/5",25.5,11,0,2007,27
"1607",324.4,7.58,23.8,16.33,2.6,12,0,1607,1607,"2007/7/6",NA,NA,NA,2007,27
"1608",241.36,5.96,23.1,16.38,1,15.3,0,1608,1608,"2007/7/7",NA,NA,NA,2007,27
"1609",149.82,2.81,23,16.5,0,17,2,1609,1609,"2007/7/8",NA,NA,NA,2007,28
"1610",307.53,7.99,23.4,16.66,0,17.8,2,1610,1610,"2007/7/9",26,9.5,0,2007,28
"1611",324.31,8.01,23.5,16.75,0,21.3,2,1611,1611,"2007/7/10",32,10.5,0,2007,28
"1612",291.78,5.06,24.1,16.64,0,23.3,2,1612,1612,"2007/7/11",33.5,13,0,2007,28
"1613",182.79,3.39,24.2,16.58,0,20.5,2,1613,1613,"2007/7/12",27,14,0,2007,28
"1614",162.18,2.6,24.8,16.56,0,15.5,2,1614,1614,"2007/7/13",NA,NA,NA,2007,28
"1615",168.83,2.44,25.4,16.36,0,15,2,1615,1615,"2007/7/14",NA,NA,NA,2007,28
"1616",174.57,5.13,26.1,16.88,0.5,16,2,1616,1616,"2007/7/15",NA,NA,NA,2007,29
"1617",155.9,3.77,26.2,17.25,0,18,2,1617,1617,"2007/7/16",24.5,11.5,0,2007,29
"1618",214.17,3.2,26.1,17.2,0,18,2,1618,1618,"2007/7/17",21,15,0,2007,29
"1619",255.04,4,25.1,16.22,9,16.3,2,1619,1619,"2007/7/18",18.5,14,9,2007,29
"1620",134.36,8.36,26.3,16.24,6.4,17.8,2,1620,1620,"2007/7/19",21.5,14,6.4,2007,29
"1621",128.22,8.64,26.5,16.15,2.6,18,2,1621,1621,"2007/7/20",NA,NA,NA,2007,29
"1622",125.78,10.29,26.8,15.8,1.8,14.5,2,1622,1622,"2007/7/21",NA,NA,NA,2007,29
"1623",127.04,11.98,27.1,15.18,5.8,17.5,1,1623,1623,"2007/7/22",NA,NA,NA,2007,30
"1624",143.79,5.14,27.5,15.28,1.6,16.5,1,1624,1624,"2007/7/23",20,13,1.6,2007,30
"1625",289.38,5.42,28.8,15.52,0,16.3,1,1625,1625,"2007/7/24",22.5,10,0,2007,30
"1626",295.17,4.62,25.6,16.84,0,16.5,1,1626,1626,"2007/7/25",24,9,0,2007,30
"1627",248,3.58,23.4,17.64,0,18.5,1,1627,1627,"2007/7/26",24.5,12.5,0,2007,30
"1628",132.25,4.7,24.2,17.77,0,18.5,1,1628,1628,"2007/7/27",NA,NA,NA,2007,30
"1629",135.42,6.09,25.4,17.5,2.8,18.5,1,1629,1629,"2007/7/28",NA,NA,NA,2007,30
"1630",211.83,5.37,25,17.24,0,18.7,0,1630,1630,"2007/7/29",NA,NA,NA,2007,31
"1631",287.74,4.99,24.6,17.38,0,15,0,1631,1631,"2007/7/30",22,8,0,2007,31
"1632",297.3,5.41,25.2,17.55,0,16.5,0,1632,1632,"2007/7/31",25,8,0,2007,31
"1633",280.42,4.56,25.1,17.74,0,17.8,0,1633,1633,"2007/8/1",27.5,8,0,2007,31
"1634",260.12,3.97,24.8,17.81,0,17.3,0,1634,1634,"2007/8/2",25,9.5,0,2007,31
"1635",277.13,5.28,24.9,17.44,0,16.1,0,1635,1635,"2007/8/3",NA,NA,NA,2007,31
"1636",332.83,7.28,24.9,17.25,0,15.8,0,1636,1636,"2007/8/4",NA,NA,NA,2007,31
"1637",311.25,6,25.1,17.48,0,14,1,1637,1637,"2007/8/5",NA,NA,NA,2007,32
"1638",264.79,5.78,24.8,17.87,0,13.8,1,1638,1638,"2007/8/6",NA,NA,NA,2007,32
"1639",202.62,3.58,25.4,17.49,0,13.8,1,1639,1639,"2007/8/7",18.5,9,0,2007,32
"1640",210,4.3,25.2,17.12,0,16.3,1,1640,1640,"2007/8/8",22,10.5,0,2007,32
"1641",267.54,3.98,24.9,17.04,7,16,1,1641,1641,"2007/8/9",21,11,7,2007,32
"1642",232.5,3.79,25.3,17.05,0,19,1,1642,1642,"2007/8/10",NA,NA,NA,2007,32
"1643",229.42,3.9,25.3,16.65,0,17,1,1643,1643,"2007/8/11",NA,NA,NA,2007,32
"1644",238.5,3.86,26.2,16.44,0,16.5,0,1644,1644,"2007/8/12",NA,NA,NA,2007,33
"1645",307.5,4.02,26.2,16.56,0,16.5,0,1645,1645,"2007/8/13",21.5,11.5,0,2007,33
"1646",276,4.12,25.5,17.16,0,15.8,0,1646,1646,"2007/8/14",24.5,7,0,2007,33
"1647",284.57,2.53,25.7,17.12,0,17.5,0,1647,1647,"2007/8/15",26,9,0,2007,33
"1648",264.33,3.26,26,17.62,0,16.3,0,1648,1648,"2007/8/16",NA,NA,NA,2007,33
"1649",153.46,6.22,26.6,17.83,5,20.8,0,1649,1649,"2007/8/17",NA,NA,NA,2007,33
"1650",143.92,4.1,26.6,16.5,0.8,18.8,0,1650,1650,"2007/8/18",NA,NA,NA,2007,33
"1651",238.12,3.96,26.5,15.86,13.4,18.5,1,1651,1651,"2007/8/19",NA,NA,NA,2007,34
"1652",145.05,5.39,26.6,16.67,2,18,1,1652,1652,"2007/8/20",NA,NA,NA,2007,34
"1653",226.58,1.98,26.4,16.82,0.2,14.5,1,1653,1653,"2007/8/21",20,9,0.2,2007,34
"1654",250.33,3.16,26.4,17.52,0,17.5,1,1654,1654,"2007/8/22",NA,NA,NA,2007,34
"1655",304.5,5.32,24.8,17.42,0,14.3,1,1655,1655,"2007/8/23",NA,NA,NA,2007,34
"1656",276.57,5.3,25.6,17.51,0,19.3,1,1656,1656,"2007/8/24",NA,NA,NA,2007,34
"1657",245,3.46,26.3,17.56,0,19.3,1,1657,1657,"2007/8/25",NA,NA,NA,2007,34
"1658",264.35,6.37,25.7,16.97,1.2,16.3,1,1658,1658,"2007/8/26",NA,NA,NA,2007,35
"1659",263.78,4.3,25.8,16.62,0,14.5,1,1659,1659,"2007/8/27",NA,NA,NA,2007,35
"1660",152.12,2.86,26.4,16.79,0.2,15.5,1,1660,1660,"2007/8/28",21.5,9.5,0.2,2007,35
"1661",202.41,3.22,26.3,16.83,0,16.8,1,1661,1661,"2007/8/29",23.5,10,0,2007,35
"1662",302,4.55,27,16.97,0.3,17.5,1,1662,1662,"2007/8/30",25,10,0.3,2007,35
"1663",276.68,4.8,25.9,16.75,0.5,17,1,1663,1663,"2007/8/31",21,13,0.5,2007,35
"1664",271.33,3.04,26,16.43,0,13.3,1,1664,1664,"2007/9/1",NA,NA,NA,2007,35
"1665",210.48,3.77,26.4,16.3,0,17.8,0,1665,1665,"2007/9/2",NA,NA,NA,2007,36
"1666",176.92,4.45,26.4,16.33,0,15.5,0,1666,1666,"2007/9/3",NA,NA,NA,2007,36
"1667",315.41,5.15,26.4,16.08,0,15.3,0,1667,1667,"2007/9/4",22.5,8,0,2007,36
"1668",313.67,6.29,26,15.79,0,15.8,0,1668,1668,"2007/9/5",22,9.5,0,2007,36
"1669",305.62,7.43,25.9,15.45,0,14.3,0,1669,1669,"2007/9/6",20,8.5,0,2007,36
"1670",323.57,6.56,26.5,14.98,0,14,0,1670,1670,"2007/9/7",21.5,6.5,0,2007,36
"1671",314.17,5.65,26.4,14.14,0,13.5,0,1671,1671,"2007/9/8",21.5,5.5,0,2007,36
"1672",292.88,5.29,26.5,14.08,0,15.5,1,1672,1672,"2007/9/9",25,6,0,2007,37
"1673",247,2.63,26.5,14.09,0,16.3,1,1673,1673,"2007/9/10",25.5,7,0,2007,37
"1674",272.04,4.11,26.8,14.43,0,17,1,1674,1674,"2007/9/11",25.5,8.5,0,2007,37
"1675",267.1,4.72,26.6,15.98,0,17,1,1675,1675,"2007/9/12",26,8,0,2007,37
"1676",250.65,2.4,26.8,16.05,0,16,1,1676,1676,"2007/9/13",25.5,6.5,0,2007,37
"1677",199.58,2.01,26.8,15.46,0,15,1,1677,1677,"2007/9/14",NA,NA,NA,2007,37
"1678",229.88,3.18,26.4,14.79,3,10.8,1,1678,1678,"2007/9/15",NA,NA,NA,2007,37
"1679",183.5,3.03,27.3,14.62,6,12.5,0,1679,1679,"2007/9/16",NA,NA,NA,2007,38
"1680",270.61,4.7,27.4,14.51,0,13.8,0,1680,1680,"2007/9/17",23.5,4,0,2007,38
"1681",315.58,6.49,27.1,14.45,2.6,11.8,0,1681,1681,"2007/9/18",17,6.5,2.6,2007,38
"1682",321.58,5.8,26.9,14.45,1,11.8,0,1682,1682,"2007/9/19",20,3.5,1,2007,38
"1683",288.7,5.08,27,14.39,0,12.5,0,1683,1683,"2007/9/20",17,8,0,2007,38
"1684",132.05,7.22,27.8,13.77,5.6,13,0,1684,1684,"2007/9/21",16,10,5.6,2007,38
"1685",272.9,5.9,27.7,13.89,0,11.3,0,1685,1685,"2007/9/22",17,5.5,0,2007,38
"1686",286.69,6,27.7,13.87,0,9.3,0,1686,1686,"2007/9/23",16,2.5,0,2007,39
"1687",195.79,5.27,27.5,13.91,4.2,8.3,0,1687,1687,"2007/9/24",14,2.5,4.2,2007,39
"1688",163.13,3.66,27.8,13.72,0.2,13.8,0,1688,1688,"2007/9/25",18,9.5,0.2,2007,39
"1689",164.17,2.29,28,12.77,0,12.3,0,1689,1689,"2007/9/26",18,6.5,0,2007,39
"1690",158.04,8.7,28,12.18,6.4,12,0,1690,1690,"2007/9/27",15,9,6.4,2007,39
"1691",318.9,8.59,28.2,11.97,0.4,9.8,0,1691,1691,"2007/9/28",15,4.5,0.4,2007,39
"1692",119.67,13.65,27.7,12.17,22.6,6.8,0,1692,1692,"2007/9/29",10.5,3,22.6,2007,39
"1693",112.21,15.06,28.6,11.94,5,11,1,1693,1693,"2007/9/30",13,9,5,2007,40
"1694",172.5,4.22,28.9,11.48,0.6,11.5,1,1694,1694,"2007/10/1",16,7,0.6,2007,40
"1695",167.57,6.34,29.4,10.22,2.3,14.5,1,1695,1695,"2007/10/2",19,10,2.3,2007,40
"1696",204.29,4.32,28.9,10.54,47.8,8,1,1696,1696,"2007/10/3",13.5,2.5,47.8,2007,40
"1697",262.79,3.8,28.6,10.69,0,9,1,1697,1697,"2007/10/4",13,5,0,2007,40
"1698",245.39,4.09,28.9,10.61,6.2,5.3,1,1698,1698,"2007/10/5",11,-0.5,6.2,2007,40
"1699",112.48,9.76,28.8,10.66,24.8,9.8,1,1699,1699,"2007/10/6",13,6.5,24.8,2007,40
"1700",167.12,13.83,28.9,10.5,8.4,10,2,1700,1700,"2007/10/7",14,6,8.4,2007,41
"1701",269.25,3.79,28.8,10.38,3.4,11,2,1701,1701,"2007/10/8",20,2,3.4,2007,41
"1702",173.62,4.32,29.3,10.37,7.5,8.8,2,1702,1702,"2007/10/9",14,3.5,7.5,2007,41
"1703",123.71,10.38,29.2,10.33,0.4,12.8,2,1703,1703,"2007/10/10",17,8.5,0.4,2007,41
"1704",197.78,2.93,29.1,10.33,0.2,9.5,2,1704,1704,"2007/10/11",13.5,5.5,0.2,2007,41
"1705",299.29,4.01,28.4,10.39,0,9.8,2,1705,1705,"2007/10/12",15,4.5,0,2007,41
"1706",181.95,1.91,28.2,10.45,0,8.3,2,1706,1706,"2007/10/13",14.5,2,0,2007,41
"1707",156.96,2.3,28.3,10.6,0.2,10.3,2,1707,1707,"2007/10/14",15,5.5,0.2,2007,42
"1708",126.58,5.16,28.3,10.77,3.8,11.5,2,1708,1708,"2007/10/15",15,8,3.8,2007,42
"1709",141.26,10.41,28.6,10.09,1.7,9.8,2,1709,1709,"2007/10/16",12,7.5,1.7,2007,42
"1710",120.71,6.97,28.6,10.14,3.4,9,2,1710,1710,"2007/10/17",13,5,3.4,2007,42
"1711",141.57,9.83,28.8,9.88,21,7,2,1711,1711,"2007/10/18",10,4,21,2007,42
"1712",127.76,9.67,28.7,9.92,7.3,7.5,2,1712,1712,"2007/10/19",10,5,7.3,2007,42
"1713",125.46,11.48,28.6,10.18,2.4,7.8,2,1713,1713,"2007/10/20",11,4.5,2.4,2007,42
"1714",114.88,10.76,28.7,10.37,7.1,9,0,1714,1714,"2007/10/21",11,7,7.1,2007,43
"1715",112.17,13.25,29.2,10.35,0.4,12.8,0,1715,1715,"2007/10/22",16,9.5,0.4,2007,43
"1716",135.54,7.79,29,10.31,0,13.5,0,1716,1716,"2007/10/23",20.5,6.5,0,2007,43
"1717",221.4,8.99,28.8,10.13,1.8,10,0,1717,1717,"2007/10/24",13.5,6.5,1.8,2007,43
"1718",333.33,8.38,27.9,10.05,0,5.8,0,1718,1718,"2007/10/25",12,-0.5,0,2007,43
"1719",307.14,3.68,27.6,10.31,0,4.8,0,1719,1719,"2007/10/26",10.5,-1,0,2007,43
"1720",299.67,3.22,28.3,10.58,0,4.3,0,1720,1720,"2007/10/27",9.5,-1,0,2007,43
"1721",194.19,5.51,28.2,10.39,4.6,8,3,1721,1721,"2007/10/28",11,5,4.6,2007,44
"1722",212.8,8.25,28.6,9.98,0,10,3,1722,1722,"2007/10/29",12.5,7.5,0,2007,44
"1723",205.75,3.85,28.6,9.93,0.2,4.3,3,1723,1723,"2007/10/30",9.5,-1,0.2,2007,44
"1724",157.25,4.48,28.6,9.82,0.2,5.3,3,1724,1724,"2007/10/31",10,0.5,0.2,2007,44
"1725",260.21,6.43,27.7,9.68,0,5,3,1725,1725,"2007/11/1",10,0,0,2007,44
"1726",194.27,5.49,27.7,9.52,0.4,4.8,3,1726,1726,"2007/11/2",10.5,-1,0.4,2007,44
"1727",105.88,9.21,28,9.62,1.2,8,3,1727,1727,"2007/11/3",10,6,1.2,2007,44
"1728",219.82,7.98,27.9,9.67,0,7.8,1,1728,1728,"2007/11/4",10.5,5,0,2007,45
"1729",208.5,1.95,28,9.81,0,4.3,1,1729,1729,"2007/11/5",10,-1.5,0,2007,45
"1730",173.62,2.95,28,9.73,5,5.3,1,1730,1730,"2007/11/6",9,1.5,5,2007,45
"1731",128,5.94,28.1,9.5,7.6,8.3,1,1731,1731,"2007/11/7",10.5,6,7.6,2007,45
"1732",89.33,3.37,28.2,9.73,19.7,10.3,1,1732,1732,"2007/11/8",12,8.5,19.7,2007,45
"1733",122.59,13.9,28.3,9.72,5.1,12,1,1733,1733,"2007/11/9",15,9,5.1,2007,45
"1734",159.26,10,28.2,9.66,2.4,11.3,1,1734,1734,"2007/11/10",17,5.5,2.4,2007,45
"1735",141.26,12.47,28.3,9.58,51.4,6.3,1,1735,1735,"2007/11/11",11,1.5,51.4,2007,46
"1736",158.26,17.66,27.2,9.61,3.2,8.3,1,1736,1736,"2007/11/12",11,5.5,3.2,2007,46
"1737",235.62,3.29,21.7,9.33,0,7,1,1737,1737,"2007/11/13",12,2,0,2007,46
"1738",148.83,5.16,28,9.25,15.2,3.8,1,1738,1738,"2007/11/14",8,-0.5,15.2,2007,46
"1739",121.17,13.32,28.8,9.24,14,7.3,1,1739,1739,"2007/11/15",11,3.5,14,2007,46
"1740",144,7.84,25.4,9.45,1,9.3,1,1740,1740,"2007/11/16",12.5,6,1,2007,46
"1741",124.5,8.44,27.4,9.33,3.2,4.5,1,1741,1741,"2007/11/17",7.5,1.5,3.2,2007,46
"1742",220.87,3.85,23.9,9.6,1.2,4.5,3,1742,1742,"2007/11/18",9,0,1.2,2007,47
"1743",135.55,7.45,28,9.49,0.2,3,3,1743,1743,"2007/11/19",6,0,0.2,2007,47
"1744",307.76,4.41,28,9.05,0,3.8,3,1744,1744,"2007/11/20",6.5,1,0,2007,47
"1745",325.92,3.1,28.3,8.76,0,2.8,3,1745,1745,"2007/11/21",6,-0.5,0,2007,47
"1746",291.7,3.48,27.4,8.63,0,1.3,3,1746,1746,"2007/11/22",6,-3.5,0,2007,47
"1747",263.61,3.04,28.1,8.27,0,0,3,1747,1747,"2007/11/23",4,-4,0,2007,47
"1748",251.7,2.63,27.8,8.27,0,3,3,1748,1748,"2007/11/24",6.5,-0.5,0,2007,47
"1749",190.58,2.68,28.3,8.25,0,2,2,1749,1749,"2007/11/25",6.5,-2.5,0,2007,48
"1750",136.55,5.76,28.1,8.38,3.8,1.3,2,1750,1750,"2007/11/26",4,-1.5,3.8,2007,48
"1751",299.38,7.51,27.9,8.38,0,1,2,1751,1751,"2007/11/27",4,-2,0,2007,48
"1752",93.09,7.77,28.1,8.37,8.6,1.3,2,1752,1752,"2007/11/28",4,-1.5,8.6,2007,48
"1753",293.67,5.72,28,8.22,0,3.5,2,1753,1753,"2007/11/29",6.5,0.5,0,2007,48
"1754",242.79,4.22,27.9,8.12,0,0,2,1754,1754,"2007/11/30",3.5,-3.5,0,2007,48
"1755",193.58,5.27,27.9,8,0,-2.5,2,1755,1755,"2007/12/1",0,-5,7,2007,48
"1756",209.74,4.15,28.2,7.75,41,0.8,4,1756,1756,"2007/12/2",5,-3.5,47,2007,49
"1757",189.59,7.27,27.7,7.59,27.9,7.8,4,1757,1757,"2007/12/3",15.5,0,27.9,2007,49
"1758",120.22,13.7,28.3,7.64,4.8,7.5,4,1758,1758,"2007/12/4",11,4,4.8,2007,49
"1759",264.33,3.46,28.6,7.62,1.6,6.3,4,1759,1759,"2007/12/5",9,3.5,1.6,2007,49
"1760",314.52,4.82,28.3,7.49,0.6,3,4,1760,1760,"2007/12/6",6,0,0.6,2007,49
"1761",311.22,8.62,22.1,7.5,0,0.8,4,1761,1761,"2007/12/7",4.5,-3,0,2007,49
"1762",313,6.98,23.8,7.57,0,-1.5,4,1762,1762,"2007/12/8",2,-5,1,2007,49
"1763",238,3.03,27.4,7.76,1.4,-0.8,10,1763,1763,"2007/12/9",2,-3.5,1.4,2007,50
"1764",194.18,2.22,27.2,7.87,0,2.5,10,1764,1764,"2007/12/10",5,0,0,2007,50
"1765",153.92,5.76,26.8,7.35,1,2.5,10,1765,1765,"2007/12/11",5.5,-0.5,1,2007,50
"1766",216.33,4.22,27.3,7.2,0,1.5,10,1766,1766,"2007/12/12",5,-2,0,2007,50
"1767",106.04,7.43,27.3,7.38,3.4,2.8,10,1767,1767,"2007/12/13",6,-0.5,3.4,2007,50
"1768",98.04,8.35,27.8,7.65,7.8,5.8,10,1768,1768,"2007/12/14",8,3.5,7.8,2007,50
"1769",130.92,11.44,29.5,7.74,3.6,6,10,1769,1769,"2007/12/15",8,4,3.6,2007,50
"1770",121,16.92,29,8.19,14.8,4.3,13,1770,1770,"2007/12/16",7,1.5,14.8,2007,51
"1771",178.71,9.15,29.8,8.23,1.6,2.5,13,1771,1771,"2007/12/17",7,-2,1.6,2007,51
"1772",192.29,8.45,28.4,8.23,12.6,3,13,1772,1772,"2007/12/18",5,1,12.6,2007,51
"1773",127.46,12.24,29.5,7.82,10,3,13,1773,1773,"2007/12/19",5.5,0.5,10,2007,51
"1774",273.17,8.97,28.7,7.58,0,4.3,13,1774,1774,"2007/12/20",7.5,1,0,2007,51
"1775",234.42,7.08,27.5,7.7,20.7,0,13,1775,1775,"2007/12/21",4,-4,20.7,2007,51
"1776",118.88,15.85,28.2,7.86,7.9,3.5,13,1776,1776,"2007/12/22",6,1,7.9,2007,51
"1777",132.74,11.04,28.1,7.86,6,2.8,6,1777,1777,"2007/12/23",5.5,0,6,2007,52
"1778",286.39,3.87,28.2,7.71,0,2.8,6,1778,1778,"2007/12/24",5.5,0,0,2007,52
"1779",148.39,11.09,28.4,7.64,6.4,3,6,1779,1779,"2007/12/25",7.5,-1.5,6.4,2007,52
"1780",256,6.39,28.4,7.67,7.7,0.2,6,1780,1780,"2007/12/26",NA,NA,NA,2007,52
"1781",191.96,8.94,28.3,7.47,4.8,-0.3,6,1781,1781,"2007/12/27",2.5,-3,4.8,2007,52
"1782",192.88,4.47,28.5,7.51,3.3,3,6,1782,1782,"2007/12/28",6.5,-0.5,3.3,2007,52
"1783",198.64,7.57,28.8,7.41,0,2,6,1783,1783,"2007/12/29",4.5,-0.5,0,2007,52
"1784",191.52,3.91,28.8,7.43,0,4,21,1784,1784,"2007/12/30",7.5,0.5,0,2007,1
"1785",245.14,4.46,28,7.34,0,2.8,21,1785,1785,"2007/12/31",NA,NA,NA,2007,1
"1786",118,9.41,28.5,7.27,13.8,2.3,11,1786,1786,"2008/1/1",8,-3.5,13.8,2008,1
"1787",134.5,12.23,28.6,7.2,1.2,5,11,1787,1787,"2008/1/2",8,2,1.2,2008,1
"1788",116.75,14.71,28.8,6.89,18.1,4.8,11,1788,1788,"2008/1/3",8,1.5,18.1,2008,1
"1789",119.5,14,28.8,6.92,24.4,6,11,1789,1789,"2008/1/4",8,4,24.4,2008,1
"1790",121.48,17.89,29.1,7.17,11.6,4.8,11,1790,1790,"2008/1/5",5,4.5,11.6,2008,1
"1791",140.96,10.07,29.1,7.2,3,1.8,6,1791,1791,"2008/1/6",3.5,0,3,2008,2
"1792",160.33,5.42,28.4,7.2,8,1.3,6,1792,1792,"2008/1/7",4,-1.5,8,2008,2
"1793",108.78,14.18,28.5,7.19,2.4,3,6,1793,1793,"2008/1/8",5,1,2.4,2008,2
"1794",181.35,7.3,28.9,7.14,12,1.5,6,1794,1794,"2008/1/9",4,-1,13,2008,2
"1795",124.12,11.54,28.7,7.11,13.2,2.5,6,1795,1795,"2008/1/10",5,0,13.2,2008,2
"1796",147.64,6.45,28.9,6.97,3.2,5.3,6,1796,1796,"2008/1/11",8.5,2,3.2,2008,2
"1797",115.13,12.07,28.7,6.74,2.2,4.8,6,1797,1797,"2008/1/12",8,1.5,2.2,2008,2
"1798",149.79,8.11,28.4,7.16,12.6,4.5,9,1798,1798,"2008/1/13",8.5,0.5,12.6,2008,3
"1799",146.35,14.72,28.1,7.15,8,4.3,9,1799,1799,"2008/1/14",7,1.5,8,2008,3
"1800",332.15,8.12,28.4,7.14,0,0.5,9,1800,1800,"2008/1/15",4,-3,0,2008,3
"1801",108.7,3.46,28.4,7.21,0.4,1,9,1801,1801,"2008/1/16",3,-1,0.4,2008,3
"1802",132.12,3.22,28.1,7.24,1,1.8,9,1802,1802,"2008/1/17",4,-0.5,1,2008,3
"1803",121.79,4.52,28.4,6.67,1.4,3.5,9,1803,1803,"2008/1/18",5,2,1.4,2008,3
"1804",156.39,7.13,29,6.75,3.6,3.5,9,1804,1804,"2008/1/19",4.5,2.5,3.6,2008,3
"1805",309,8.78,28.9,6.69,0,2.8,13,1805,1805,"2008/1/20",7.5,-2,0,2008,4
"1806",280.95,5.61,28.7,6.67,0,-0.5,13,1806,1806,"2008/1/21",4.5,-5.5,0,2008,4
"1807",232.83,2.92,28.7,6.63,0,-1.8,13,1807,1807,"2008/1/22",3,-6.5,0,2008,4
